,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차수입금액,승차인원수,승차연인거리,좌석거리,1인당수입율,공급대비승차율,운행대비고객이동,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,열차운행횟수
162,전체,경전선,2019-04-01,30,12,18,0,0,9744,498760,17473289944,544127,1312302731,2098141775,973752.6952912691,32.49190838327323,49.24175319946276,0.0,135.0,282.0,0.0,0.0,417.0,120,120,768
163,전체,경전선,2019-05-01,31,13,18,3,0,10104,517530,18179694121,572225,1368381974,2177437920,995595.8464587083,34.0280494982188,50.963537962741384,0.0,148.0,289.0,0.0,2.0,435.0,124,124,798
164,전체,경전선,2019-06-01,30,14,16,1,0,9808,502460,17132234077,533224,1284426775,2114484170,969391.514681639,31.69417672725089,50.10771704140265,0.0,147.0,285.0,0.0,0.0,432.0,120,120,776
165,전체,경전선,2019-07-01,31,12,19,0,0,10056,514930,17246902156,536310,1288893107,2165917025,997162.3842778708,32.18993173639095,52.934968718867346,0.0,133.0,289.0,0.0,0.0,422.0,124,124,792
166,전체,경전선,2019-08-01,31,14,17,1,0,10120,518035,17784950568,554485,1341812262,2179735010,995045.440147454,33.108872000284286,50.93450650265807,0.0,158.0,290.0,0.0,0.0,448.0,124,124,800
167,전체,경전선,2019-09-01,30,13,17,3,3,10032,512190,17888915474,557504,1334717746,2157902960,962145.3846201043,32.48107312775409,50.118651444570965,0.0,197.0,254.0,50.0,24.0,377.0,120,120,804
168,전체,경전선,2019-10-01,31,12,19,2,0,10440,533840,18432742270,583751,1374198590,2250023870,980850.8703168011,33.62920588633382,52.10620018265355,0.0,176.0,356.0,0.0,49.0,483.0,124,124,840
169,전체,경전선,2019-11-01,30,14,16,0,0,9632,492240,18439643954,588472,1365906503,2080890330,942306.0485672734,35.79902679897108,46.66019084133576,0.0,177.0,350.0,0.0,54.0,473.0,120,120,784
170,전체,경전선,2019-12-01,31,13,18,1,0,10520,538045,19294287522,611897,1438553866,2268450895,978461.6841468072,34.97707747147836,50.01718823571948,0.0,186.0,366.0,0.0,54.0,498.0,124,124,850
171,전체,경전선,2020-01-01,31,13,18,4,3,10632,542980,19076185348,587847,1432145469,2289537290,1005392.732134297,33.367959359262784,50.522788382407334,0.0,202.0,273.0,65.0,0.0,410.0,124,124,864
172,전체,경전선,2020-02-01,29,13,16,0,0,9880,504955,10761954986,330030,784799010,2128829710,940248.1125153829,19.014765358529296,99.99465974255487,0.0,154.0,307.0,0.0,0.0,461.0,116,116,800
173,전체,경전선,2020-03-01,31,13,18,1,0,10472,534220,5327237130,167039,387444808,2251563170,985260.408347128,9.715698803328632,191.45945677492463,0.0,237.0,271.0,0.0,0.0,508.0,124,124,844
174,전체,경전선,2020-04-01,30,12,18,1,0,10016,511300,8024777848,246889,588787296,2153470785,973513.9870805088,14.482300361055348,116.84492274021908,0.0,308.0,199.0,0.0,8.0,499.0,120,120,802
175,전체,경전선,2020-05-01,31,15,16,2,0,10472,534360,12111407514,373582,898804460,2251445690,1005212.2766223616,21.58623729234927,78.88896489920259,0.0,231.0,272.0,0.0,0.0,503.0,124,124,844
176,전체,경전선,2020-06-01,30,12,18,1,0,10096,515120,11938131782,373977,875757193,2170969700,957441.2289972833,21.682982995307476,75.63892203949634,0.0,229.0,258.0,0.0,0.0,487.0,120,120,812
177,전체,경전선,2020-07-01,31,13,18,0,0,10504,535580,13473299448,423476,1003308793,2257562705,986167.7977811475,24.447223208331884,70.75881719214344,0.0,219.0,294.0,0.0,0.0,513.0,124,124,848
178,전체,경전선,2020-08-01,31,14,17,1,0,10568,539022,12068544130,381028,909128395,2268401960,977932.7412746695,21.92457608435085,86.06313374112474,0.0,219.0,291.0,0.0,0.0,510.0,124,124,856
179,전체,경전선,2020-09-01,30,12,18,1,1,10256,524331,8991990270,288908,652129497,2210467130,929928.646281048,16.50101183386507,108.09523539448477,0.0,211.0,264.0,22.0,0.0,453.0,120,120,832
180,전체,경전선,2020-10-01,31,14,17,4,2,10632,543216,12812236316,402790,935800637,2290384572,989419.6238927671,22.98853159688179,78.20185022100901,0.0,165.0,283.0,44.0,0.0,404.0,124,124,864
181,전체,경전선,2020-11-01,30,13,17,0,0,10192,521020,12966878316,414365,952748423,2196294971,938301.491127167,23.71479383827712,72.10137251343752,0.0,161.0,279.0,0.0,0.0,440.0,120,120,824
182,전체,경전선,2020-12-01,31,12,19,1,0,10440,534027,8379007152,273709,612088132,2250723350,949584.0237704351,15.947504227711798,117.16572893563632,0.0,159.0,310.0,0.0,0.0,469.0,124,124,840
183,전체,경전선,2021-01-01,31,15,16,1,0,10632,543309,8813315132,280912,641841301,2300967117,973489.1325309811,16.08048086453976,114.34382453596754,0.0,103.0,344.0,0.0,0.0,447.0,124,124,864
184,전체,경전선,2021-02-01,28,12,16,3,3,9632,491912,10156332166,315396,739135499,2084784230,901539.2973842212,17.980662638646724,80.89704803354793,0.0,163.0,206.0,60.0,0.0,309.0,112,112,784
185,전체,경전선,2021-03-01,31,12,19,1,0,10440,533655,12248406204,386966,887192128,2260794041,981056.1348180398,22.37674713567627,80.88097518617472,0.0,63.0,354.0,0.0,0.0,417.0,124,124,840
186,전체,경전선,2021-04-01,30,13,17,0,0,10192,521144,12732588980,401787,923870075,2208052104,949796.7280811963,22.965755556646187,73.36929045829925,0.0,105.0,327.0,0.0,0.0,432.0,120,120,824
187,전체,경전선,2021-05-01,31,14,17,3,0,10568,540215,13904807844,437499,1016588092,2289024620,984641.4955111807,24.910575956600603,71.67506452493001,0.0,257.0,253.0,0.0,0.0,510.0,124,124,856
188,전체,경전선,2021-06-01,30,12,18,1,0,10128,517957,13511601252,422068,986644639,2194385369,959713.9622333943,24.286238465760196,68.26205056478261,0.0,252.0,244.0,0.0,0.0,496.0,120,120,816
189,전체,경전선,2021-07-01,31,14,17,0,0,10568,539843,11525876288,365803,844072131,2287448239,974983.7921130526,20.9411424369012,86.54568130639004,0.0,262.0,248.0,0.0,0.0,510.0,124,124,856
190,전체,경전선,2021-08-01,31,13,18,1,0,11496,585512,11930440232,379464,874992112,2491592414,973915.930886265,20.13680188600308,89.24632799634037,0.0,232.0,337.0,0.0,36.0,533.0,124,124,972
191,전체,경전선,2021-09-01,30,12,18,3,3,11280,573897,12851495646,405109,930826465,2442755475,951533.1059904513,21.225000232497266,79.40719627891346,0.0,144.0,311.0,90.0,30.0,335.0,120,120,960
192,전체,경전선,2021-10-01,31,15,16,2,0,11624,591731,15980969698,506558,1169176578,2518590411,977516.8675649583,26.419086935379834,67.99702086712546,0.0,129.0,381.0,0.0,32.0,478.0,124,124,988
193,전체,경전선,2021-11-01,30,12,18,0,0,11088,564336,17120878276,546362,1253126910,2401314700,938669.4816887135,28.766323948783466,59.178578658688075,0.0,79.0,388.0,0.0,36.0,431.0,120,120,936
194,전체,경전선,2021-12-01,31,13,18,1,0,11496,585388,15784737636,501164,1157854586,2491029051,974765.7901748952,26.40233652887541,67.93440329341985,0.0,79.0,405.0,0.0,30.0,454.0,124,124,972
195,전체,경전선,2022-01-01,31,14,17,2,1,11480,583669,14670141800,460220,1075729089,2482665558,987858.4851438043,24.517041405099143,73.64501957350525,0.0,120.0,339.0,60.0,0.0,399.0,124,124,970
196,전체,경전선,2022-02-01,28,12,16,2,2,10528,535042,12127990600,381172,888127943,2277365249,890182.0790561134,19.98260053026194,72.41408017926562,0.0,70.0,345.0,30.0,0.0,385.0,112,112,896
197,전체,경전선,2022-03-01,31,12,19,1,0,11432,581116,12704203588,413835,923908817,2472608549,950944.7832438883,22.0056641193266,85.19702675803205,0.0,44.0,407.0,0.0,0.0,451.0,124,124,964
198,전체,경전선,2022-04-01,30,14,16,0,0,11216,570214,16551941884,535344,1213315548,2428474113,926726.8666576695,27.929598706987743,61.66978385208154,0.0,52.0,399.0,0.0,0.0,451.0,120,120,952
199,전체,경전선,2022-05-01,31,13,18,3,0,11496,584706,20012388974,655310,1486717564,2489726198,948795.5270750485,34.382285439354035,53.52302130522682,0.0,72.0,409.0,0.0,0.0,481.0,124,124,972
200,전체,경전선,2022-06-01,30,12,18,1,0,11088,564088,18980509178,612109,1407289511,2401840254,932019.338332349,32.29760464240409,52.5513794754341,0.0,80.0,371.0,0.0,0.0,451.0,120,120,936
201,전체,경전선,2022-07-01,31,15,16,0,0,11624,591545,19681819680,625831,1463890413,2519379705,975922.9865705871,32.562922964847026,54.3164069079316,0.0,84.0,406.0,0.0,0.0,490.0,124,124,988
202,전체,경전선,2022-08-01,31,12,19,1,0,11432,588928,19162887682,606413,1433962173,2506713334,980262.3735440265,31.768749707679508,54.876332311346765,0.0,172.0,417.0,0.0,0.0,589.0,124,124,964
203,전체,경전선,2022-09-01,30,13,17,3,3,11084,571097,20012612620,640597,1479093179,2430919143,935873.8884222159,33.18320081357131,51.32402398732298,0.0,139.0,372.0,85.0,0.0,426.0,120,120,943
204,전체,경전선,2022-10-01,31,14,17,2,0,11560,595922,21886577200,712557,1625584927,2537117382,955270.3695076822,36.747306874980815,49.54166583545339,0.0,74.0,486.0,0.0,0.0,560.0,124,124,980
205,전체,경전선,2022-11-01,30,12,18,0,0,10984,565975,20205780752,658463,1489631523,2408680589,923694.6367903373,34.43505728525496,50.08235107761201,0.0,53.0,472.0,0.0,0.0,525.0,120,120,928
206,전체,경전선,2022-12-01,31,14,17,1,0,11560,595395,21255572200,680136,1573720627,2534796753,971007.6516305278,35.19049743571948,50.683090441009874,0.0,56.0,488.0,0.0,0.0,544.0,124,124,980
207,전체,경전선,2023-01-01,31,13,18,4,3,11624,598799,20897027176,655327,1563232558,2549511209,987277.3668017302,33.66982075099058,51.88165759791386,0.0,123.0,415.0,85.0,0.0,453.0,124,124,988
208,전체,경전선,2023-02-01,28,12,16,0,0,10400,535922,19401713734,626473,1450884351,2281475619,869138.8504531279,32.54144886674671,44.723924933202845,0.0,48.0,449.0,0.0,0.0,497.0,112,112,880
209,전체,경전선,2023-03-01,31,13,18,1,0,11496,592084,20568956112,673037,1530130544,2520426118,949628.2456790571,34.926094837570005,52.35697257196607,0.0,34.0,497.0,0.0,0.0,531.0,124,124,972
210,전체,경전선,2023-04-01,30,14,16,0,0,11216,577716,21044865528,688648,1560776699,2459559518,919212.7040038609,35.426277816154474,48.32377989371183,0.0,35.0,483.0,0.0,0.0,518.0,120,120,952
211,전체,경전선,2023-05-01,31,12,19,3,0,22864,1178166,43719983608,1432442,3258027026,5014713292,948757.392340297,37.42719291561741,48.67426489097981,0.0,88.0,988.0,0.0,0.0,1076.0,124,124,1928
212,전체,경전선,2023-06-01,30,13,17,1,0,11152,574498,20686324968,668339,1528220811,2445606453,930486.7334401241,34.656550741085475,48.623255214579245,0.0,116.0,428.0,0.0,0.0,544.0,120,120,944
213,전체,경전선,2023-07-01,31,14,17,0,0,11272,580301,20184097504,651454,1492823415,2472334117,953601.1260341569,34.22961310451665,55.31319112610213,0.0,41.0,490.0,0.0,0.0,531.0,124,124,964
214,전체,경전선,2023-08-01,31,12,19,1,0,11212,578016,20990680470,669451,1568344034,2459952701,966378.9697228495,35.34557484850018,51.748209451845895,0.0,53.0,480.0,0.0,0.0,533.0,124,124,944
215,전체,경전선,2023-09-01,30,14,16,3,3,10764,547890,20308638216,648086,1501480428,2334903418,939750.1093173297,35.548952577709265,47.8005074586066,0.0,158.0,314.0,60.0,0.0,412.0,120,120,918
216,전체,경전선,2023-10-01,31,13,18,2,0,11624,592382,22473203818,716861,1664567681,2523589763,972800.3717856394,37.20307723704036,48.08122130516502,0.0,178.0,345.0,45.0,0.0,478.0,124,124,988
217,전체,경전선,2023-11-01,30,12,18,0,0,11088,565762,21343258138,688137,1570078184,2409624832,934380.3143138387,36.07715236051804,47.32401995549386,0.0,98.0,393.0,0.0,0.0,491.0,120,120,936
218,전체,경전선,2023-12-01,31,15,16,1,0,11624,592134,22307047512,714043,1651427335,2522469423,971531.9411987796,37.103673909917845,48.26612137336334,0.0,93.0,414.0,0.0,2.0,505.0,124,124,988
219,전체,경전선,2024-01-01,31,12,19,1,0,11432,581767,20433971552,644503,1517596032,2477695947,985468.0836815307,34.09062447970337,51.44726881558082,0.0,91.0,387.0,0.0,2.0,476.0,124,124,964
220,전체,경전선,2024-02-01,29,12,17,4,4,10872,552938,21531071112,679183,1608972486,2355349630,920561.437951184,35.47025458288367,43.13395931800498,0.0,135.0,301.0,65.0,0.0,371.0,116,116,924
221,전체,경전선,2024-03-01,31,15,16,1,0,11624,590584,21718733446,701690,1608603260,2515681725,962334.209406753,36.45233954601916,50.05624071862345,0.0,86.0,387.0,0.0,0.0,473.0,124,124,988
222,전체,동해선,2021-12-01,4,1,3,0,0,1264,63390,1508466722,51133,109856625,236375375,117914.5120581073,3.2259112336765177,8.73539140584809,0.0,15.0,44.0,0.0,0.0,59.0,12,12,128
223,전체,동해선,2022-01-01,31,14,17,2,1,9324,466912,10553612292,361912,749671457,1740201228,905314.9808712236,24.215732243045586,73.46344578882902,0.0,137.0,269.0,44.0,0.0,362.0,93,93,933
224,전체,동해선,2022-02-01,28,12,16,2,2,8848,443854,9087436100,318196,645570973,1654635080,801244.1405549519,20.073571206873677,72.60108282558194,0.0,106.0,286.0,22.0,0.0,370.0,84,84,896
225,전체,동해선,2022-03-01,31,12,19,1,0,9796,491350,9156836514,332836,644079138,1831900089,854209.5754163555,21.000354699440496,90.32848710670352,0.0,103.0,341.0,0.0,0.0,444.0,93,93,992
226,전체,동해선,2022-04-01,30,14,16,0,0,9480,475704,12007481548,427268,844842129,1773419109,839692.0825956227,26.94643307207446,64.87370305903072,0.0,100.0,329.0,0.0,0.0,429.0,90,90,960
